gene	mean	median	longest_isoform	merged
ENSMUSG00000031262	2349	3085	3309	5681
ENSMUSG00000025287	1195	1292	1752	2273
ENSMUSG00000052157	1551	1551	1551	1551
ENSMUSG00000025289	983	990	1025	2106
ENSMUSG00000081821	570	570	570	570
ENSMUSG00000083362	888	888	888	888
ENSMUSG00002076897	119	119	119	119
ENSMUSG00000041552	1754	1814	2768	3005
ENSMUSG00000084932	417	417	417	417
ENSMUSG00000055109	709	709	1009	1277
ENSMUSG00000081386	907	907	907	907
ENSMUSG00000064477	97	97	97	97
ENSMUSG00000082612	725	725	725	725
ENSMUSG00000083573	469	469	469	469
ENSMUSG00000084246	283	283	283	283
ENSMUSG00000085711	1302	1302	1302	1302
ENSMUSG00002076703	164	164	164	164
ENSMUSG00000096426	1941	1941	1941	1941
ENSMUSG00000084298	409	409	409	409
ENSMUSG00000095907	264	264	264	264
ENSMUSG00000080876	899	899	899	899
ENSMUSG00000083144	693	693	693	693
ENSMUSG00000083918	449	449	449	449
ENSMUSG00000057457	4018	3588	6265	6291
ENSMUSG00000094558	1960	1960	1960	1960
ENSMUSG00000081589	869	869	869	869
ENSMUSG00002076812	102	102	102	102
ENSMUSG00000082167	393	393	393	393
ENSMUSG00000077609	132	132	132	132
ENSMUSG00000095492	868	868	868	868
ENSMUSG00000082708	1046	1046	1046	1046
ENSMUSG00000083841	910	910	910	910
ENSMUSG00000077422	136	136	136	136
ENSMUSG00000094876	1960	1960	1960	1960
ENSMUSG00000095716	1952	1952	1952	1952
ENSMUSG00000095259	868	868	868	868
ENSMUSG00000082025	424	424	424	424
ENSMUSG00000096524	264	264	264	264
ENSMUSG00000080300	875	875	875	875
ENSMUSG00000101381	1949	1949	1949	1949
ENSMUSG00000094725	883	883	883	883
ENSMUSG00000096733	883	883	883	883
ENSMUSG00000078218	1943	1943	1943	1943
ENSMUSG00000085978	741	741	741	741
ENSMUSG00000080299	640	640	640	640
ENSMUSG00000084955	902	902	902	902
ENSMUSG00000082081	403	403	403	403
ENSMUSG00000093977	273	273	273	273
ENSMUSG00000082489	869	869	869	869
ENSMUSG00000094307	1960	1960	1960	1960
ENSMUSG00000094596	1960	1960	1960	1960
ENSMUSG00000094240	868	868	868	868
ENSMUSG00000085775	267	267	267	267
ENSMUSG00000085966	415	415	415	415
ENSMUSG00000095411	883	883	883	883
ENSMUSG00000094273	1960	1960	1960	1960
ENSMUSG00000094794	736	736	736	736
ENSMUSG00000080073	651	651	651	651
ENSMUSG00000094323	883	883	883	883
ENSMUSG00000078214	1497	1497	1497	1497
ENSMUSG00000096800	587	587	587	587
ENSMUSG00000000223	3955	3823	7135	8553
ENSMUSG00000085686	291	291	291	291
ENSMUSG00000095657	883	883	883	883
ENSMUSG00000078213	1491	1491	1491	1491
ENSMUSG00000094693	736	736	736	736
ENSMUSG00000078212	675	675	675	675
ENSMUSG00000086497	291	291	291	291
ENSMUSG00000095436	273	273	273	273
ENSMUSG00000071708	1856	1540	3717	6010
ENSMUSG00000094860	1943	1943	1943	1943
ENSMUSG00000094358	868	868	868	868
ENSMUSG00000080792	1497	1497	1497	1497
ENSMUSG00000094401	587	587	587	587
ENSMUSG00000085706	769	769	769	769
ENSMUSG00000078210	871	871	871	871
ENSMUSG00000081626	285	285	285	285
ENSMUSG00000082975	409	409	409	409
ENSMUSG00000044597	2368	2368	2368	2368
ENSMUSG00000082326	730	730	730	730
ENSMUSG00000082270	855	855	855	855
ENSMUSG00000095814	1960	1960	1960	1960
ENSMUSG00000081232	2158	2158	2158	2158
ENSMUSG00000081486	1632	1632	1632	1632
ENSMUSG00000083939	1542	1542	1542	1542
ENSMUSG00000080186	210	210	210	210
ENSMUSG00000081661	240	240	240	240
ENSMUSG00000097342	497	497	497	497
ENSMUSG00000073295	3036	3036	3036	3036
ENSMUSG00000082109	591	591	591	591
ENSMUSG00002076767	80	80	80	80
ENSMUSG00000073294	2019	2019	2201	2201
ENSMUSG00000118952	119	119	119	119
ENSMUSG00000073293	1775	1775	1775	1775
ENSMUSG00000009596	1249	1155	1933	2245
ENSMUSG00000023279	3060	3060	3060	3060
ENSMUSG00000070641	774	774	774	774
ENSMUSG00000088275	107	107	107	107
ENSMUSG00000036916	2617	3863	4355	5236
ENSMUSG00000048007	1421	1421	1421	1421
ENSMUSG00000046873	2299	2058	4797	10105
ENSMUSG00000082002	697	697	697	697
ENSMUSG00000091736	2867	2867	2867	2867
ENSMUSG00000081415	135	135	135	135
ENSMUSG00000083636	132	132	132	132
ENSMUSG00000081222	433	433	433	433
ENSMUSG00002075957	94	94	94	94
ENSMUSG00000081505	596	596	596	596
ENSMUSG00000083117	334	334	334	334
ENSMUSG00000083166	221	221	221	221
ENSMUSG00000068270	4598	4839	8201	8880
ENSMUSG00000041476	755	678	1152	2275
ENSMUSG00000086188	2544	2544	2753	4552
ENSMUSG00000047485	1935	1935	1935	1935
ENSMUSG00000031264	1490	1920	2540	3149
ENSMUSG00000083687	366	366	366	366
ENSMUSG00000079435	611	576	812	1655
ENSMUSG00000031105	1342	1549	1862	2364
ENSMUSG00002075412	119	119	119	119
ENSMUSG00000051209	2269	2269	2269	2269
ENSMUSG00000031266	2174	3015	3172	3265
ENSMUSG00000031107	1089	1089	1747	1872
ENSMUSG00000050089	2903	2851	3021	3027
ENSMUSG00000082240	431	431	431	431
ENSMUSG00000079606	2122	2122	2122	2122
ENSMUSG00000081526	297	297	297	297
ENSMUSG00000045427	2558	2364	3988	4369
ENSMUSG00000085226	687	687	687	687
ENSMUSG00000082655	358	358	358	358
ENSMUSG00000087024	979	979	979	979
ENSMUSG00000049804	7996	7996	7996	7996
ENSMUSG00000025658	4207	4471	5738	9267
ENSMUSG00000082076	1084	1084	1084	1084
ENSMUSG00000083136	2023	2023	2023	2023
ENSMUSG00000081797	574	574	574	574
ENSMUSG00000084270	577	577	577	577
ENSMUSG00000088896	151	151	151	151
ENSMUSG00000084210	316	316	316	316
ENSMUSG00000082026	885	885	885	885
ENSMUSG00000083316	746	746	746	746
ENSMUSG00000083625	704	704	704	704
ENSMUSG00000083127	1966	1966	1966	1966
ENSMUSG00000004317	3520	3052	8390	11452
ENSMUSG00000089127	76	76	76	76
ENSMUSG00000070108	92	92	92	92
ENSMUSG00000076251	109	109	109	109
ENSMUSG00000070100	65	65	65	65
ENSMUSG00000065398	68	68	68	68
ENSMUSG00000070139	96	96	96	96
ENSMUSG00000046269	3929	4273	4275	4279
ENSMUSG00000087252	1878	1878	1878	1878
ENSMUSG00000083535	414	414	414	414
ENSMUSG00000084150	563	563	563	563
ENSMUSG00000083402	295	295	295	295
ENSMUSG00000088477	133	133	133	133
ENSMUSG00000033460	1605	2132	2413	3227
ENSMUSG00000081972	494	494	494	494
ENSMUSG00000102207	1419	1419	1419	1419
ENSMUSG00000050394	1333	1383	2120	2486
ENSMUSG00000039556	1930	815	4760	5153
ENSMUSG00000103436	5727	5727	5727	5727
ENSMUSG00000039545	2064	2064	3467	3583
ENSMUSG00000049047	2946	3327	3488	3540
ENSMUSG00000099272	101	101	101	101
ENSMUSG00000031309	1672	716	7244	8322
ENSMUSG00000033436	2253	3007	3773	4532
ENSMUSG00000083236	906	906	906	906
ENSMUSG00000067194	2794	2794	5172	5266
ENSMUSG00000083437	264	264	264	264
ENSMUSG00000041020	1979	1350	3670	4121
ENSMUSG00002075682	109	109	109	109
ENSMUSG00000044150	1399	764	3366	4869
ENSMUSG00000082693	276	276	276	276
ENSMUSG00000083906	563	563	563	563
ENSMUSG00000086948	648	648	648	648
ENSMUSG00000036198	1494	964	3033	3421
ENSMUSG00000083455	259	259	259	259
ENSMUSG00000082192	340	340	340	340
ENSMUSG00000071764	1591	1831	1982	1995
ENSMUSG00000067971	2085	1401	4482	4546
ENSMUSG00000039521	2353	1891	3834	4577
ENSMUSG00000031143	2323	2323	2353	3427
ENSMUSG00000031111	2357	2515	4421	5768
ENSMUSG00002075946	88	88	88	88
ENSMUSG00000056281	2409	2409	3886	3886
ENSMUSG00000083399	673	673	673	673
ENSMUSG00000050504	3359	3717	5431	5436
ENSMUSG00002074871	295	295	295	295
ENSMUSG00000118656	87	87	87	87
ENSMUSG00000083754	1015	1015	1015	1015
ENSMUSG00000082660	881	881	881	881
ENSMUSG00000119917	107	107	107	107
ENSMUSG00000048173	2661	1152	5679	5808
ENSMUSG00000083112	383	383	383	383
ENSMUSG00000031112	2624	2889	3639	5271
ENSMUSG00000036131	2087	2087	2112	2142
ENSMUSG00000050029	3545	3545	3545	3545
ENSMUSG00000082556	857	857	857	857
ENSMUSG00000036109	2269	1803	4649	8743
ENSMUSG00000082950	437	437	437	437
ENSMUSG00000081350	1117	1117	1117	1117
ENSMUSG00002075057	83	83	83	83
ENSMUSG00000081188	689	689	689	689
ENSMUSG00000062184	2669	3800	4351	7807
ENSMUSG00000082968	198	198	198	198
ENSMUSG00000055780	4126	4126	4133	4133
ENSMUSG00000081439	533	533	533	533
ENSMUSG00000088792	117	117	117	117
ENSMUSG00000031118	1343	1343	1454	1571
ENSMUSG00000040990	2682	2598	7317	10100
ENSMUSG00000031119	2651	2651	2651	2651
ENSMUSG00000083223	720	720	720	720
ENSMUSG00000048040	1532	1532	1532	1532
ENSMUSG00000048355	1580	1580	1580	1580
ENSMUSG00000042750	903	903	903	903
ENSMUSG00000055653	2048	2048	2216	2690
ENSMUSG00000086704	1189	1189	1189	1189
ENSMUSG00000105738	61	61	61	61
ENSMUSG00000076214	109	109	109	109
ENSMUSG00000055110	1973	1973	1974	1974
ENSMUSG00000031303	4348	4348	4348	4348
ENSMUSG00000070106	75	75	75	75
ENSMUSG00000065613	91	91	91	91
ENSMUSG00000083393	434	434	434	434
ENSMUSG00000082810	498	498	498	498
ENSMUSG00000065473	84	84	84	84
ENSMUSG00000076041	80	80	80	80
ENSMUSG00000077111	83	83	83	83
ENSMUSG00000065456	65	65	65	65
ENSMUSG00000086173	1154	1169	1717	2135
ENSMUSG00000083621	408	408	408	408
ENSMUSG00000081843	323	323	323	323
ENSMUSG00000057000	1769	1769	2978	3048
ENSMUSG00000073207	1536	1536	1536	1536
ENSMUSG00000087553	1149	1149	1149	1149
ENSMUSG00000047844	837	837	837	837
ENSMUSG00000031299	1165	679	2848	3734
ENSMUSG00000082500	263	263	263	263
ENSMUSG00000083318	293	293	293	293
ENSMUSG00000083516	482	482	482	482
ENSMUSG00000081536	865	865	865	865
ENSMUSG00000051579	1111	836	2358	2563
ENSMUSG00000098493	116	116	116	116
ENSMUSG00000054034	586	388	1044	1263
ENSMUSG00000050071	704	736	866	1186
ENSMUSG00000079428	712	712	971	1217
ENSMUSG00000042712	953	953	1019	1037
ENSMUSG00000031142	3191	2559	6622	9089
ENSMUSG00000046432	863	878	933	973
ENSMUSG00000119032	119	119	119	119
ENSMUSG00000083470	773	773	773	773
ENSMUSG00000083324	636	636	636	636
ENSMUSG00000083162	650	650	650	650
ENSMUSG00000084216	488	488	488	488
ENSMUSG00000084245	1092	1092	1092	1092
ENSMUSG00000082261	624	624	624	624
ENSMUSG00000083517	495	495	495	495
ENSMUSG00000081507	164	164	164	164
ENSMUSG00000096589	512	512	512	512
ENSMUSG00000095327	512	512	512	512
ENSMUSG00000031144	1201	463	2843	5211
ENSMUSG00000087644	1820	1820	1820	1820
ENSMUSG00000061082	1049	1041	1201	1395
ENSMUSG00000031145	1874	2301	2487	4902
ENSMUSG00000031146	989	1157	1212	1334
ENSMUSG00000031147	2056	2056	2770	2910
ENSMUSG00000081083	404	404	404	404
ENSMUSG00000080321	647	647	647	647
ENSMUSG00000118772	107	107	107	107
ENSMUSG00000082817	723	723	723	723
ENSMUSG00000081477	456	456	456	456
ENSMUSG00000096308	468	468	468	468
ENSMUSG00000084070	434	434	434	434
ENSMUSG00000094698	537	537	537	537
ENSMUSG00000081638	537	537	537	537
ENSMUSG00000096376	537	537	537	537
ENSMUSG00000083069	431	431	431	431
ENSMUSG00000094423	468	468	468	468
ENSMUSG00000095890	468	468	468	468
ENSMUSG00000080889	408	408	408	408
ENSMUSG00000067909	730	730	730	730
ENSMUSG00000094317	468	468	468	468
ENSMUSG00000096127	468	468	468	468
ENSMUSG00000095398	468	468	468	468
ENSMUSG00000081298	468	468	468	468
ENSMUSG00000096374	468	468	468	468
ENSMUSG00000084369	216	216	216	216
ENSMUSG00000081706	880	880	880	880
ENSMUSG00000083249	603	603	603	603
ENSMUSG00000081089	192	192	192	192
ENSMUSG00000118650	417	417	417	417
ENSMUSG00002075643	121	121	121	121
ENSMUSG00000082606	216	216	216	216
ENSMUSG00000031125	1022	1022	1022	1022
ENSMUSG00000082253	866	866	866	866
ENSMUSG00000073177	762	762	951	951
ENSMUSG00000081024	567	567	567	567
ENSMUSG00000085114	606	606	666	1071
ENSMUSG00000073176	3738	3738	3738	3738
ENSMUSG00000097288	1974	1974	1974	1974
ENSMUSG00000054850	2393	2393	2393	2393
ENSMUSG00000081620	470	470	470	470
ENSMUSG00000058932	402	402	402	402
ENSMUSG00000059203	2722	2670	3437	4692
ENSMUSG00000082135	1548	1548	1548	1548
ENSMUSG00002076735	285	285	285	285
ENSMUSG00000084118	207	207	207	207
ENSMUSG00002076754	259	259	259	259
ENSMUSG00000071686	1317	1317	1317	1317
ENSMUSG00000118858	107	107	107	107
ENSMUSG00000087832	105	105	105	105
ENSMUSG00000081017	1243	1243	1243	1243
ENSMUSG00000083053	795	795	795	795
ENSMUSG00000035967	3548	3608	7170	7173
ENSMUSG00000073173	205	205	205	205
ENSMUSG00000064016	1040	1040	1040	1040
ENSMUSG00000061273	4234	4234	4234	4234
ENSMUSG00000092787	63	63	63	63
ENSMUSG00000060681	2775	2774	4976	5098
ENSMUSG00000088394	165	165	165	165
ENSMUSG00000042473	2926	2926	5094	5211
ENSMUSG00000072945	811	811	811	811
ENSMUSG00000081018	106	106	106	106
ENSMUSG00000047230	1363	755	3044	3325
ENSMUSG00000023092	1454	1270	2770	3714
ENSMUSG00000088944	106	106	106	106
ENSMUSG00000067878	2184	2184	2891	2891
ENSMUSG00000053852	4800	4690	9329	9817
ENSMUSG00000031298	3581	4632	4708	5278
ENSMUSG00000087505	474	474	474	474
ENSMUSG00000031434	1867	1475	4412	6051
ENSMUSG00000004221	2909	1405	6994	8110
ENSMUSG00000031400	1258	915	2652	3080
ENSMUSG00000079536	627	627	627	627
ENSMUSG00000082707	833	833	833	833
ENSMUSG00000083283	444	444	444	444
ENSMUSG00000083768	388	388	388	388
ENSMUSG00000082447	585	585	585	585
ENSMUSG00000065291	107	107	107	107
ENSMUSG00000031433	2321	2229	3728	6638
ENSMUSG00000085066	749	749	749	749
ENSMUSG00000081374	1480	1480	1480	1480
ENSMUSG00000043715	3637	3637	3637	3637
ENSMUSG00000051706	2700	3535	3617	3617
ENSMUSG00000077462	135	135	135	135
ENSMUSG00000079534	2861	2861	2861	2861
ENSMUSG00000081804	782	782	782	782
ENSMUSG00000080072	778	778	778	778
ENSMUSG00000083847	658	658	658	658
ENSMUSG00000080777	300	300	300	300
ENSMUSG00000065859	107	107	107	107
ENSMUSG00000084066	646	646	646	646
ENSMUSG00000079532	776	776	776	776
ENSMUSG00000082288	384	384	384	384
ENSMUSG00000082427	835	835	835	835
ENSMUSG00000082910	138	138	138	138
ENSMUSG00000081814	282	282	282	282
ENSMUSG00000031295	2161	1977	4341	6068
ENSMUSG00000082170	2222	2222	2222	2222
ENSMUSG00000086081	762	762	762	762
ENSMUSG00000085695	382	382	382	382
ENSMUSG00000081612	711	711	711	711
ENSMUSG00000079531	2857	2857	2857	2857
ENSMUSG00000080822	282	282	282	282
ENSMUSG00000081832	138	138	138	138
ENSMUSG00000080193	240	240	240	240
ENSMUSG00000085877	762	762	762	762
ENSMUSG00000081940	682	682	682	682
ENSMUSG00000081357	648	648	648	648
ENSMUSG00000083981	631	631	631	631
ENSMUSG00000072944	854	712	1996	2234
ENSMUSG00000042433	1509	1509	1509	1509
ENSMUSG00000081761	981	981	981	981
ENSMUSG00000086441	408	408	408	408
ENSMUSG00000093102	65	65	65	65
ENSMUSG00000062168	1266	1064	2483	2891
ENSMUSG00000083945	283	283	283	283
ENSMUSG00000082449	130	130	130	130
ENSMUSG00000031293	2429	731	5840	5840
ENSMUSG00000042425	3743	3141	7314	10256
ENSMUSG00000082031	829	829	829	829
ENSMUSG00000032750	1600	1705	2153	3891
ENSMUSG00000119217	107	107	107	107
ENSMUSG00000082873	1016	1016	1016	1016
ENSMUSG00000031432	1214	1214	1965	1993
ENSMUSG00000031431	1631	1671	2876	4341
ENSMUSG00000118524	171	171	171	171
ENSMUSG00000081408	454	454	454	454
ENSMUSG00002076100	302	302	302	302
ENSMUSG00000031403	861	662	2804	4121
ENSMUSG00000000266	3507	2525	6271	8114
ENSMUSG00000089437	107	107	107	107
ENSMUSG00000089014	118	118	118	118
ENSMUSG00000085146	1416	1416	1416	1416
ENSMUSG00000031292	3852	3146	9796	14331
ENSMUSG00000055691	2017	2017	2017	2017
ENSMUSG00000081100	246	246	246	246
ENSMUSG00000081896	1176	1176	1176	1176
ENSMUSG00000084103	144	144	144	144
ENSMUSG00000080710	2009	2009	2009	2009
ENSMUSG00000084394	987	987	987	987
ENSMUSG00000083821	594	594	594	594
ENSMUSG00000119893	107	107	107	107
ENSMUSG00000067860	2361	2465	3949	4639
ENSMUSG00000081837	324	324	324	324
ENSMUSG00000084044	680	680	680	680
ENSMUSG00000119633	107	107	107	107
ENSMUSG00000084305	417	417	417	417
ENSMUSG00000081373	1607	1607	1607	1607
ENSMUSG00000083982	889	889	889	889
ENSMUSG00000083843	462	462	462	462
ENSMUSG00002075721	107	107	107	107
ENSMUSG00000031402	1089	571	2849	5343
ENSMUSG00000083416	207	207	207	207
ENSMUSG00000080254	783	783	783	783
ENSMUSG00000073094	577	613	706	806
ENSMUSG00000082244	455	455	455	455
ENSMUSG00000031137	1099	617	2499	4019
ENSMUSG00002075757	100	100	100	100
ENSMUSG00002076133	69	69	69	69
ENSMUSG00000083366	663	663	663	663
ENSMUSG00000031138	2734	2734	2734	2734
ENSMUSG00000046993	1119	1119	1119	1119
ENSMUSG00000081341	596	596	596	596
ENSMUSG00000031273	3528	3092	6648	7973
ENSMUSG00000082223	216	216	216	216
ENSMUSG00000031196	4585	3985	9784	9905
ENSMUSG00000083736	1250	1250	1250	1250
ENSMUSG00000081633	1929	1929	1929	1929
ENSMUSG00000031198	1089	404	2562	2785
ENSMUSG00000090110	671	516	992	1310
ENSMUSG00000059493	6843	6843	8805	8805
ENSMUSG00000119084	107	107	107	107
ENSMUSG00000119452	104	104	104	104
ENSMUSG00002076355	128	128	128	128
ENSMUSG00002075955	274	274	274	274
ENSMUSG00000082625	2281	2281	2281	2281
ENSMUSG00000031139	3852	3671	4227	4502
ENSMUSG00000031200	1688	1350	3071	4478
ENSMUSG00000040855	4734	7146	7675	8296
ENSMUSG00000059461	387	387	387	387
ENSMUSG00000082007	454	454	454	454
ENSMUSG00000083963	455	455	455	455
ENSMUSG00002076833	301	301	301	301
ENSMUSG00002075276	315	315	315	315
ENSMUSG00000082571	642	642	642	642
ENSMUSG00000086034	1210	1210	1210	1210
ENSMUSG00002076423	121	121	121	121
ENSMUSG00000104536	119	119	119	119
ENSMUSG00000031201	2137	2473	4310	7887
ENSMUSG00000082208	648	648	648	648
ENSMUSG00000083093	743	743	743	743
ENSMUSG00000048709	292	292	292	292
ENSMUSG00000031274	4265	4898	6536	6718
ENSMUSG00000081217	352	352	352	352
ENSMUSG00000081803	300	300	300	300
ENSMUSG00000054667	6294	6294	6294	6294
ENSMUSG00000086426	488	488	488	488
ENSMUSG00000031197	952	632	1595	2132
ENSMUSG00000080775	2147	2147	2147	2147
ENSMUSG00000086573	486	486	486	486
ENSMUSG00000082291	258	258	258	258
ENSMUSG00000083026	360	360	360	360
ENSMUSG00000031202	3401	3401	3401	3401
ENSMUSG00000086937	895	895	895	895
ENSMUSG00000077406	164	164	164	164
ENSMUSG00000082551	273	273	273	273
ENSMUSG00000031353	1405	1430	2244	2909
ENSMUSG00000081996	455	455	455	455
ENSMUSG00000042282	8122	8122	8122	8122
ENSMUSG00000118848	107	107	107	107
ENSMUSG00000081409	990	990	990	990
ENSMUSG00000083617	1230	1230	1230	1230
ENSMUSG00000082168	502	502	502	502
ENSMUSG00000083576	1100	1100	1100	1100
ENSMUSG00000045330	1950	1950	1970	2025
ENSMUSG00000038344	3190	3531	5399	7541
ENSMUSG00000081752	1101	1101	1101	1101
ENSMUSG00000082620	264	264	264	264
ENSMUSG00000082965	913	913	913	913
ENSMUSG00000084022	686	686	686	686
ENSMUSG00000082539	442	442	442	442
ENSMUSG00000081269	843	843	843	843
ENSMUSG00000088195	107	107	107	107
ENSMUSG00000084396	302	302	302	302
ENSMUSG00000083346	353	353	353	353
ENSMUSG00000079579	604	604	604	604
ENSMUSG00000031357	1403	1403	2087	2351
ENSMUSG00000092752	78	78	78	78
ENSMUSG00000081917	400	400	400	400
ENSMUSG00000031179	1000	1000	1649	1767
ENSMUSG00000046699	4236	3513	8494	8743
ENSMUSG00000084459	74	74	74	74
ENSMUSG00000082269	858	858	858	858
ENSMUSG00000065903	106	106	106	106
ENSMUSG00000083084	1350	1350	1350	1350
ENSMUSG00000081514	746	746	746	746
ENSMUSG00000031181	854	854	854	854
ENSMUSG00000080828	250	250	250	250
ENSMUSG00000083074	337	337	337	337
ENSMUSG00000083243	1724	1724	1724	1724
ENSMUSG00000083570	262	262	262	262
ENSMUSG00000082863	342	342	342	342
ENSMUSG00000031182	703	703	703	703
ENSMUSG00002075249	265	265	265	265
ENSMUSG00000036790	5380	5380	7769	8080
ENSMUSG00000087708	139	139	139	139
ENSMUSG00000084074	1193	1193	1193	1193
ENSMUSG00000077127	62	62	62	62
ENSMUSG00000119547	77	77	77	77
ENSMUSG00000081603	411	411	411	411
ENSMUSG00000077092	65	65	65	65
ENSMUSG00000078017	76	76	76	76
ENSMUSG00000078024	78	78	78	78
ENSMUSG00000070104	67	67	67	67
ENSMUSG00000077119	71	71	71	71
ENSMUSG00000070078	75	75	75	75
ENSMUSG00000078002	78	78	78	78
ENSMUSG00000077872	78	78	78	78
ENSMUSG00000078038	78	78	78	78
ENSMUSG00000119361	77	77	77	77
ENSMUSG00000070073	75	75	75	75
ENSMUSG00000106642	58	58	58	58
ENSMUSG00000119071	81	81	81	81
ENSMUSG00000016382	2539	3090	3242	4238
ENSMUSG00000119524	79	79	79	79
ENSMUSG00000119436	81	81	81	81
ENSMUSG00000119887	79	79	79	79
ENSMUSG00000077650	127	127	127	127
ENSMUSG00000070071	74	74	74	74
ENSMUSG00000080795	1437	1437	1437	1437
ENSMUSG00000081442	524	524	524	524
ENSMUSG00000081598	618	618	618	618
ENSMUSG00000086185	349	349	349	349
ENSMUSG00000087724	109	109	109	109
ENSMUSG00000083010	363	363	363	363
ENSMUSG00000079578	782	782	782	782
ENSMUSG00000079577	782	782	782	782
ENSMUSG00000082621	563	563	563	563
ENSMUSG00000025288	1426	1426	1426	1426
ENSMUSG00000065404	66	66	66	66
ENSMUSG00000076005	78	78	78	78
ENSMUSG00000083709	303	303	303	303
ENSMUSG00000106233	75	75	75	75
ENSMUSG00000082202	366	366	366	366
ENSMUSG00000083912	613	613	613	613
ENSMUSG00000082794	1006	1006	1006	1006
ENSMUSG00000088697	126	126	126	126
ENSMUSG00000082162	348	348	348	348
ENSMUSG00000081084	1258	1258	1258	1258
ENSMUSG00000067679	797	797	797	797
ENSMUSG00000081365	210	210	210	210
ENSMUSG00000077453	126	126	126	126
ENSMUSG00000079519	759	759	759	759
ENSMUSG00000081750	432	432	432	432
ENSMUSG00000083448	331	331	331	331
ENSMUSG00000081568	411	411	411	411
ENSMUSG00000035651	1486	1486	1486	1486
ENSMUSG00000048600	1530	1530	1530	1530
ENSMUSG00000083927	333	333	333	333
ENSMUSG00000084019	520	520	520	520
ENSMUSG00000081881	2075	2075	2075	2075
ENSMUSG00000082865	1096	1096	1096	1096
ENSMUSG00000047996	2343	2700	3964	11614
ENSMUSG00002075818	134	134	134	134
ENSMUSG00000084125	372	372	372	372
ENSMUSG00000082664	955	955	955	955
ENSMUSG00000085610	984	984	984	984
ENSMUSG00000078315	1639	1639	1639	1639
ENSMUSG00000082912	1109	1109	1109	1109
ENSMUSG00000083258	2874	2874	2874	2874
ENSMUSG00002076278	92	92	92	92
ENSMUSG00000083067	222	222	222	222
ENSMUSG00000081049	402	402	402	402
ENSMUSG00000073077	2701	1168	9568	9967
ENSMUSG00000031360	1443	741	3353	4720
ENSMUSG00000046942	1789	1789	1854	1946
ENSMUSG00000082372	843	843	843	843
ENSMUSG00000080847	702	702	702	702
ENSMUSG00000081221	999	999	999	999
ENSMUSG00000047045	2974	2527	5224	6851
ENSMUSG00000082346	159	159	159	159
ENSMUSG00000076011	98	98	98	98
ENSMUSG00000083444	678	678	678	678
ENSMUSG00000040808	480	480	480	480
ENSMUSG00000081205	1068	1068	1068	1068
ENSMUSG00002076194	256	256	256	256
ENSMUSG00000118912	107	107	107	107
ENSMUSG00000083367	1407	1407	1407	1407
ENSMUSG00000083225	489	489	489	489
ENSMUSG00000084300	225	225	225	225
ENSMUSG00000082598	466	466	466	466
ENSMUSG00000083944	133	133	133	133
ENSMUSG00000082970	470	470	470	470
ENSMUSG00000089423	120	120	120	120
