gene	mean	median	longest_isoform	merged
ENSG00000109472	955	564	2582	3119
ENSG00000207559	96	96	96	96
ENSG00000251596	2284	2284	2284	2284
ENSG00000248287	247	247	247	247
ENSG00000248327	3529	3529	3529	3529
ENSG00000073331	2188	1008	5633	12326
ENSG00000251286	1042	1042	1042	1042
ENSG00000199924	104	104	104	104
ENSG00000109189	2238	1419	7932	8895
ENSG00000170088	4322	2225	9953	10182
ENSG00000200974	82	82	82	82
ENSG00000272297	700	700	700	700
ENSG00000212387	107	107	107	107
ENSG00000083857	2144	512	14776	16158
ENSG00000287169	1179	1179	1179	1179
ENSG00000215278	579	579	579	579
ENSG00000249581	823	823	823	823
ENSG00000002549	1135	813	2209	3779
ENSG00000130997	1449	599	3978	7721
ENSG00000249047	249	249	249	249
ENSG00000123933	1961	624	4228	6873
ENSG00000284276	80	80	80	80
ENSG00000159733	1962	1590	4114	9612
ENSG00000251148	563	563	563	563
ENSG00000239247	310	310	310	310
ENSG00000249077	616	616	616	616
ENSG00000248399	220	220	220	220
ENSG00000251229	900	900	900	900
ENSG00000248817	1576	1576	1576	1576
ENSG00000287392	1170	1170	1170	1170
ENSG00000280056	385	385	385	385
ENSG00000152208	2351	1491	5783	10617
ENSG00000251449	315	315	315	315
ENSG00000249239	933	933	933	933
ENSG00000248750	445	445	445	445
ENSG00000250908	441	441	441	441
ENSG00000252342	110	110	110	110
ENSG00000172238	2212	2212	2212	2212
ENSG00000246541	1042	1042	1042	1042
ENSG00000250897	574	574	574	574
ENSG00000163104	3036	3093	5094	6313
ENSG00000163106	903	575	1596	2111
ENSG00000287552	2968	2968	2968	2968
ENSG00000241103	331	331	331	331
ENSG00000287762	2470	2470	2470	2470
ENSG00000249081	618	618	618	618
ENSG00000109132	1662	1662	2785	2847
ENSG00000200338	159	159	159	159
ENSG00000249745	552	552	552	552
ENSG00000249887	201	201	201	201
ENSG00000182308	4710	4710	4710	4710
ENSG00000272862	497	497	497	497
ENSG00000014824	2217	1078	6164	7199
ENSG00000249212	915	915	915	915
ENSG00000188848	8659	8659	8692	8850
ENSG00000178343	2322	2322	2322	2322
ENSG00000240167	571	571	571	571
ENSG00000248283	969	969	969	969
ENSG00000251517	1128	1128	1128	1128
ENSG00000252595	223	223	223	223
ENSG00000215203	1545	1545	1545	1545
ENSG00000248939	606	606	606	606
ENSG00000250657	551	551	653	681
ENSG00000277096	281	281	281	281
ENSG00000213851	897	897	897	897
ENSG00000248143	582	582	582	582
ENSG00000251501	1770	1770	1770	1770
ENSG00000239464	301	301	301	301
ENSG00000184305	1828	667	9420	13997
ENSG00000138798	2026	683	6388	7628
ENSG00000138792	1886	670	6861	7720
ENSG00000289096	797	797	797	797
ENSG00000250374	1838	1838	1838	1838
ENSG00000178950	1663	690	4461	15155
ENSG00000127419	1069	884	2236	3623
ENSG00000145214	2156	818	4649	4983
ENSG00000145217	1901	1111	3660	4293
ENSG00000127415	1068	697	2186	4058
ENSG00000127418	1897	1663	3639	4342
ENSG00000250259	272	272	272	272
ENSG00000251639	1204	1204	1204	1204
ENSG00000212458	130	130	130	130
ENSG00000273179	397	397	397	397
ENSG00000280927	3886	3886	3886	3886
ENSG00000125386	3723	4110	5522	6951
ENSG00000248155	277	277	277	277
ENSG00000206738	101	101	101	101
ENSG00000168884	1231	980	2006	2652
ENSG00000087274	2023	1332	5179	13240
ENSG00000287099	684	684	684	684
ENSG00000250681	466	466	466	466
ENSG00000250986	4525	4525	4525	4525
ENSG00000184160	1871	1871	2142	2179
ENSG00000249522	322	322	322	322
ENSG00000164112	1505	1753	2465	3061
ENSG00000109320	2277	1546	7040	15679
ENSG00000222727	131	131	131	131
ENSG00000253013	135	135	135	135
ENSG00000156136	1802	2453	2683	3103
ENSG00000249170	978	978	978	978
ENSG00000270098	1143	1143	1143	1143
ENSG00000145321	1200	1488	1777	2095
ENSG00000222236	99	99	99	99
ENSG00000168772	3215	3464	5569	8112
ENSG00000186352	778	658	1444	2253
ENSG00000109775	1136	678	2361	2778
ENSG00000207231	114	114	114	114
ENSG00000205129	916	808	1333	1366
ENSG00000168491	1499	788	3044	3534
ENSG00000233110	1789	1789	1789	1789
ENSG00000235902	618	618	618	618
ENSG00000207497	95	95	95	95
ENSG00000285745	120	120	120	120
ENSG00000284253	44	44	44	44
ENSG00000250272	351	351	351	351
ENSG00000248139	1863	1863	1863	1863
ENSG00000169851	5078	6403	8815	12903
ENSG00000164342	3691	2942	6015	7496
ENSG00000207075	108	108	108	108
ENSG00000239532	478	478	478	478
ENSG00000169299	1582	1530	3211	3677
ENSG00000279386	531	531	531	531
ENSG00000249863	1058	1058	1058	1058
ENSG00000251332	710	710	710	710
ENSG00000249649	322	322	322	322
ENSG00000250254	731	731	731	731
ENSG00000135605	1607	814	3661	4004
ENSG00000200999	80	80	80	80
ENSG00000109689	2463	1328	5004	8283
ENSG00000065882	1976	873	5985	9556
ENSG00000138750	2084	1949	6815	15569
ENSG00000109184	1438	644	4840	7625
ENSG00000250473	486	486	486	486
ENSG00000272576	610	610	610	610
ENSG00000243929	294	294	294	294
ENSG00000188993	3381	3381	3435	3437
ENSG00000163069	1836	663	4248	4358
ENSG00000163071	1466	663	4430	4975
ENSG00000287182	581	581	581	581
ENSG00000179299	1830	765	4839	5899
ENSG00000248780	601	601	601	601
ENSG00000250906	477	477	477	477
ENSG00000207195	111	111	111	111
ENSG00000201736	120	120	120	120
ENSG00000199790	107	107	107	107
ENSG00000207198	104	104	104	104
ENSG00000289761	78	78	78	78
ENSG00000251173	521	521	592	880
ENSG00000154277	933	844	1578	2207
ENSG00000207481	101	101	101	101
ENSG00000239627	479	479	479	479
ENSG00000249219	508	508	508	508
ENSG00000264931	82	82	82	82
ENSG00000223086	129	129	129	129
ENSG00000250393	289	289	289	289
ENSG00000251296	607	607	607	607
ENSG00000248777	850	850	850	850
ENSG00000271544	23	23	23	23
ENSG00000250040	1696	1696	1696	1696
ENSG00000250573	694	694	694	694
ENSG00000250074	337	337	337	337
ENSG00000250505	748	748	748	748
ENSG00000251278	514	514	514	514
ENSG00000251338	1117	1117	1117	1117
ENSG00000071127	2369	2605	4721	18461
ENSG00000170846	1986	2015	2311	3599
ENSG00000185619	1523	639	5067	6874
ENSG00000171209	854	854	878	947
ENSG00000229924	2492	2492	2492	2492
ENSG00000229894	1898	1898	1898	1898
ENSG00000248977	168	168	168	168
ENSG00000260296	1157	1157	1157	1157
ENSG00000286089	415	415	415	415
ENSG00000168421	1295	1255	4181	6636
ENSG00000250338	553	553	553	553
ENSG00000164305	2456	2540	5356	7650
ENSG00000183090	3567	3567	6729	6869
ENSG00000250345	1171	1171	1171	1171
ENSG00000197465	1270	1624	1687	2007
ENSG00000249741	540	540	540	540
ENSG00000286055	1048	1048	1048	1048
ENSG00000170180	839	622	2659	4251
ENSG00000285783	1229	1229	1764	1902
ENSG00000285713	1890	1890	1890	1890
ENSG00000261129	3102	3102	3102	3102
ENSG00000250504	746	746	746	746
ENSG00000164161	1981	704	9937	11939
ENSG00000289314	1299	1299	1299	1299
ENSG00000273621	180	180	180	180
ENSG00000164162	870	804	1674	4522
ENSG00000249193	1720	1720	1720	1720
ENSG00000251452	452	452	452	452
ENSG00000222594	305	305	305	305
ENSG00000164163	1326	770	3887	6254
ENSG00000164164	2231	767	7741	9513
ENSG00000238713	113	113	113	113
ENSG00000156219	995	773	2721	4526
ENSG00000124406	3273	920	8270	11215
ENSG00000152969	2611	2452	6219	13824
ENSG00000286297	786	786	786	786
ENSG00000281202	1650	1904	2122	2226
ENSG00000109705	2259	2259	2259	2259
ENSG00000038219	4719	3208	10567	15862
ENSG00000266240	93	93	93	93
ENSG00000249148	472	472	472	472
ENSG00000242209	405	405	405	405
ENSG00000289532	1826	1826	1826	1826
ENSG00000289643	1122	1122	1122	1122
ENSG00000168412	4720	4720	8152	8152
ENSG00000207155	108	108	108	108
ENSG00000248335	402	402	402	402
ENSG00000222613	103	103	103	103
ENSG00000109436	2151	541	5554	5851
ENSG00000063978	1070	582	4123	6836
ENSG00000290180	603	603	603	603
ENSG00000184178	1970	2221	3162	3167
ENSG00000207385	107	107	107	107
ENSG00000072201	1379	622	3978	5624
ENSG00000173966	675	675	675	675
ENSG00000249341	1605	1605	1616	3095
ENSG00000249706	835	835	835	835
ENSG00000250815	640	640	640	640
ENSG00000229585	472	472	472	472
ENSG00000287534	2825	2825	2825	2825
ENSG00000251105	224	224	224	224
ENSG00000250147	858	858	858	858
ENSG00000145216	5166	5251	8987	13014
ENSG00000250706	552	552	552	552
ENSG00000244544	296	296	296	296
ENSG00000270302	410	410	410	410
ENSG00000109670	2139	1735	5653	11293
ENSG00000270751	372	372	372	372
ENSG00000287555	2640	2640	3802	5198
ENSG00000264678	90	90	90	90
ENSG00000283792	89	89	89	89
ENSG00000243417	777	777	777	777
ENSG00000240669	459	459	459	459
ENSG00000248571	2371	2371	2371	2371
ENSG00000169989	2438	2438	2438	2438
ENSG00000145248	1923	1923	2120	2551
ENSG00000182223	1460	1460	1460	1460
ENSG00000075539	3335	2031	11692	18165
ENSG00000251722	68	68	68	68
ENSG00000241652	296	296	296	296
ENSG00000109586	1925	1567	4249	6807
ENSG00000223225	104	104	104	104
ENSG00000248213	2813	2813	2813	2813
ENSG00000145388	2605	724	6642	6838
ENSG00000252524	107	107	107	107
ENSG00000109738	1460	858	3033	3391
ENSG00000199859	107	107	107	107
ENSG00000249819	394	394	394	394
ENSG00000260091	901	901	901	901
ENSG00000223208	104	104	104	104
ENSG00000250950	573	573	573	573
ENSG00000138735	1850	693	6959	9586
ENSG00000221245	127	127	127	127
ENSG00000214367	3163	3166	5879	7036
ENSG00000250613	329	329	329	329
ENSG00000178163	3689	4145	6954	10915
ENSG00000248419	400	400	400	400
ENSG00000109265	2940	2889	7044	8704
ENSG00000174780	1524	1006	3855	6145
ENSG00000234568	1530	1530	1530	1530
ENSG00000273156	1899	1899	1899	1899
ENSG00000289480	1190	1190	1190	1190
ENSG00000138668	1679	1276	4597	7013
ENSG00000250325	879	879	879	879
ENSG00000202440	69	69	69	69
ENSG00000152795	2382	1894	4372	5529
ENSG00000290316	2317	2317	2317	2317
ENSG00000164344	1404	1389	2258	2714
ENSG00000287667	1863	1863	1863	1863
ENSG00000213332	886	886	886	886
ENSG00000151475	1812	1812	1812	1812
ENSG00000164070	3747	2639	10608	11439
ENSG00000282855	308	308	308	308
ENSG00000244021	481	481	481	481
ENSG00000261668	3843	3843	3843	3843
ENSG00000142731	1857	811	3838	4479
ENSG00000251821	92	92	92	92
ENSG00000164073	2336	1802	5109	8849
ENSG00000241651	599	599	599	599
ENSG00000248394	816	816	816	816
ENSG00000164040	2076	1956	3785	4626
ENSG00000138709	2609	2396	4847	9592
ENSG00000206613	109	109	109	109
ENSG00000214676	567	567	567	567
ENSG00000279384	748	748	748	748
ENSG00000145439	1278	1052	3440	5110
ENSG00000201176	107	107	107	107
ENSG00000201818	96	96	96	96
ENSG00000129116	1931	661	5858	10128
ENSG00000154553	1668	1108	5137	9012
ENSG00000080493	4460	4020	7716	9331
ENSG00000109756	2933	759	8225	13275
ENSG00000170006	3493	2776	10534	11724
ENSG00000250980	769	769	769	769
ENSG00000288637	3452	3066	4562	5884
ENSG00000249646	374	374	374	374
ENSG00000290776	790	790	790	790
ENSG00000249896	242	242	242	242
ENSG00000283156	1182	1182	1182	1182
ENSG00000284727	218	218	218	218
ENSG00000248848	346	346	346	346
ENSG00000260404	138	138	138	138
ENSG00000283050	356	356	356	356
ENSG00000245958	336	336	336	336
ENSG00000145362	7256	7765	15298	55143
ENSG00000174749	8844	8844	8844	8844
ENSG00000163623	2833	2833	3472	3930
ENSG00000258013	216	216	216	216
ENSG00000163624	2436	2436	4309	4309
ENSG00000163625	3094	611	14559	18000
ENSG00000239466	276	276	276	276
ENSG00000251260	644	644	644	644
ENSG00000252062	101	101	101	101
ENSG00000145349	3963	4852	7404	15626
ENSG00000109572	2852	735	6711	7828
ENSG00000229204	482	482	482	482
ENSG00000248625	711	711	711	711
ENSG00000288003	708	708	708	708
ENSG00000287298	950	950	950	950
ENSG00000290263	5169	5169	5738	6074
ENSG00000072832	2713	2856	3174	5869
ENSG00000229009	1204	1204	1204	1204
ENSG00000207428	107	107	107	107
ENSG00000227725	1104	1104	1104	1104
ENSG00000283131	773	773	773	773
ENSG00000198092	2077	2077	2077	2077
ENSG00000250026	1262	1262	1262	1262
ENSG00000185873	1465	1186	2645	3352
ENSG00000250642	438	438	438	438
ENSG00000248639	800	800	800	800
ENSG00000249531	868	868	868	868
ENSG00000248122	597	597	597	597
ENSG00000083896	2072	689	6233	7033
ENSG00000162840	183	183	183	183
ENSG00000289942	115	115	115	115
ENSG00000087128	1458	1458	2122	2124
ENSG00000151726	3152	3638	3948	6505
ENSG00000250609	1022	1022	1022	1022
ENSG00000171566	948	723	3317	5015
ENSG00000200350	105	105	105	105
ENSG00000248611	778	778	778	778
ENSG00000171564	1271	970	3641	4374
ENSG00000171560	2931	2931	3654	3917
ENSG00000171557	1234	1267	2072	3600
ENSG00000287770	126	126	126	126
ENSG00000138685	5777	6652	6801	6801
ENSG00000068078	2419	2512	4307	4848
ENSG00000250540	371	371	371	371
ENSG00000151552	1169	1128	2515	4144
ENSG00000163683	1462	634	6252	6527
ENSG00000286349	1293	1293	1293	1293
ENSG00000252796	62	62	62	62
ENSG00000078140	1786	891	5153	5180
ENSG00000252975	92	92	92	92
ENSG00000249019	287	287	287	287
ENSG00000243260	299	299	299	299
ENSG00000180610	1122	1122	1122	1122
ENSG00000121892	1788	610	7131	12204
ENSG00000271278	632	632	632	632
ENSG00000252970	103	103	103	103
ENSG00000250568	315	315	315	315
ENSG00000231707	591	591	591	591
ENSG00000249064	1278	1278	1278	1278
ENSG00000200455	99	99	99	99
ENSG00000201863	124	124	124	124
ENSG00000078177	7121	9720	10053	10053
ENSG00000132405	2737	4021	4947	6260
ENSG00000187904	591	591	591	591
ENSG00000202392	317	317	317	317
ENSG00000173013	2153	2153	2153	2153
ENSG00000173011	2126	1343	4369	5795
ENSG00000109519	1829	2195	3014	5282
ENSG00000200867	312	312	312	312
ENSG00000264658	75	75	75	75
ENSG00000178597	4646	4646	4646	4646
ENSG00000172007	2850	3728	4248	4714
ENSG00000145365	3571	4163	5783	5876
ENSG00000120251	3020	3041	6325	14228
ENSG00000223305	334	334	334	334
ENSG00000163440	900	900	900	900
ENSG00000109255	637	675	816	975
ENSG00000251923	96	96	96	96
ENSG00000250821	724	724	894	894
ENSG00000090989	2004	2010	3592	5367
ENSG00000202358	107	107	107	107
ENSG00000174799	3196	3285	5596	11029
ENSG00000290817	4271	4271	4271	4271
ENSG00000154556	1899	715	8469	25610
ENSG00000109452	1874	608	8831	14562
ENSG00000109794	1756	1091	6042	8261
ENSG00000152784	1716	730	4095	4589
ENSG00000138675	2927	3042	5313	5958
ENSG00000048342	2993	3085	6514	14588
ENSG00000164134	2471	2019	6174	10035
ENSG00000249693	1112	1112	1653	1796
ENSG00000248590	2678	2678	2678	2678
ENSG00000280285	3226	3226	3226	3226
ENSG00000128040	609	616	722	766
ENSG00000196810	2759	2647	7575	11006
ENSG00000251176	404	404	404	404
ENSG00000174473	2302	2330	4021	9241
ENSG00000248637	460	460	460	460
ENSG00000250892	950	950	950	950
ENSG00000198155	1485	1485	1485	1485
ENSG00000251188	550	550	550	550
ENSG00000251689	310	310	310	310
ENSG00000186777	2346	2346	2346	2346
ENSG00000251535	529	529	529	529
ENSG00000131127	3071	1212	12601	12944
ENSG00000248564	487	487	487	487
ENSG00000250321	142	142	142	142
ENSG00000207642	96	96	96	96
ENSG00000249025	125	125	125	125
ENSG00000272885	420	420	420	420
ENSG00000182903	2133	1307	4673	6390
ENSG00000250361	460	459	632	1907
ENSG00000135226	1691	1691	1857	1857
ENSG00000251691	705	705	705	705
ENSG00000250612	1426	1426	1426	1426
ENSG00000268209	728	728	728	728
ENSG00000215110	1586	1586	1586	1586
ENSG00000248824	725	725	725	725
ENSG00000249956	1597	1597	1597	1597
ENSG00000250828	489	489	489	489
ENSG00000249686	236	236	236	236
ENSG00000156096	1290	1320	2100	2489
ENSG00000173610	1697	2376	2653	3919
ENSG00000159692	1426	879	4250	10541
ENSG00000197826	959	741	3349	4460
ENSG00000232327	2539	2539	2539	2539
ENSG00000152785	6087	6087	6087	6087
ENSG00000138669	2676	2623	4922	5221
ENSG00000251059	626	665	782	867
ENSG00000207065	116	116	116	116
ENSG00000138696	2672	1821	5580	6561
ENSG00000182168	4000	2285	9642	10684
ENSG00000242936	342	342	342	342
ENSG00000151247	934	738	2427	4971
ENSG00000249055	312	312	312	312
ENSG00000214886	473	473	473	473
ENSG00000287512	1077	1077	1077	1077
ENSG00000252548	59	59	59	59
ENSG00000164024	814	683	2686	4074
ENSG00000265213	74	74	74	74
ENSG00000250496	821	821	821	821
ENSG00000272777	870	870	870	870
ENSG00000197894	1023	786	2652	4866
ENSG00000198099	990	708	2151	2453
ENSG00000172955	1438	927	3337	4401
ENSG00000187758	1122	1401	1454	2231
ENSG00000196616	3278	3939	5363	10667
ENSG00000248144	867	726	1454	1574
ENSG00000207732	110	110	110	110
ENSG00000163138	1064	810	6309	8232
ENSG00000185774	1340	1301	2481	4127
ENSG00000272995	565	565	565	565
ENSG00000250243	465	465	590	794
ENSG00000283281	59	59	59	59
ENSG00000286318	1814	1814	1814	1814
ENSG00000242768	359	359	359	359
ENSG00000248343	948	948	948	948
ENSG00000280650	9848	9848	9848	9848
ENSG00000171476	1336	1138	3203	7730
ENSG00000260596	999	1021	1710	2036
ENSG00000168936	1660	1100	2803	3442
ENSG00000174343	1119	622	2272	3164
ENSG00000239010	62	62	62	62
ENSG00000163694	2038	882	5114	8544
ENSG00000250893	862	862	862	862
ENSG00000242197	292	292	292	292
ENSG00000263642	80	80	80	80
ENSG00000163697	1618	619	8972	12950
ENSG00000109133	1840	867	7404	8462
ENSG00000156140	2703	1002	6244	7007
ENSG00000221639	125	125	125	125
ENSG00000249976	539	539	539	539
ENSG00000081051	964	693	2426	3201
ENSG00000079557	1206	1206	1997	2182
ENSG00000156194	1522	590	4163	4979
ENSG00000088926	1149	704	3053	3995
ENSG00000290441	3034	3034	3034	3034
ENSG00000163995	2348	2573	3845	6166
ENSG00000251615	3249	3249	3249	3249
ENSG00000087008	1505	1380	2872	3846
ENSG00000202054	110	110	110	110
ENSG00000164074	2922	2134	5753	6724
ENSG00000145431	1397	786	4570	5998
ENSG00000248629	267	267	267	267
ENSG00000280284	386	386	386	386
ENSG00000278880	218	218	218	218
ENSG00000250622	326	326	326	326
ENSG00000252350	322	322	322	322
ENSG00000183439	2044	2237	2324	2779
ENSG00000109536	972	755	3097	3396
ENSG00000249462	249	249	249	249
ENSG00000271307	889	889	889	889
ENSG00000251297	1305	1305	1305	1305
ENSG00000199572	118	118	118	118
ENSG00000201145	119	119	119	119
ENSG00000224807	1259	1259	1259	1259
ENSG00000205097	2085	2085	2086	2087
ENSG00000250053	484	484	484	484
ENSG00000214273	2073	2073	2073	2073
ENSG00000249003	1343	1343	1343	1343
ENSG00000281720	1275	1275	1275	1275
ENSG00000281652	1275	1275	1275	1275
ENSG00000281058	1275	1275	1275	1275
ENSG00000280799	1275	1275	1275	1275
ENSG00000258834	1269	1269	1269	1269
ENSG00000280757	1275	1275	1275	1275
ENSG00000281627	1275	1275	1275	1275
ENSG00000280457	1275	1275	1275	1275
ENSG00000064042	3244	3456	7697	10862
ENSG00000178222	956	865	2390	5005
ENSG00000181215	10001	12180	13296	20673
ENSG00000251162	258	258	258	258
ENSG00000223037	106	106	106	106
ENSG00000248162	1397	1397	1397	1397
ENSG00000248771	1918	1918	3123	3190
ENSG00000205940	2176	2176	2176	2176
ENSG00000292984	1277	1277	1277	1277
ENSG00000248302	571	571	571	571
ENSG00000292991	861	861	861	861
ENSG00000249259	1957	1957	1957	1957
ENSG00000227304	1057	1057	1057	1057
ENSG00000293008	1493	1493	1493	1493
ENSG00000251429	919	919	919	919
ENSG00000249506	1141	1141	1141	1141
ENSG00000293014	902	902	902	902
ENSG00000230219	877	877	877	877
ENSG00000293019	2455	2455	2455	2455
ENSG00000250315	371	371	371	371
ENSG00000293020	467	467	467	467
ENSG00000181359	735	735	735	735
ENSG00000293021	306	306	306	306
ENSG00000250596	1067	1067	1067	1067
ENSG00000205100	2228	2228	2228	2228
ENSG00000293097	1255	1255	1255	1255
ENSG00000248863	657	657	657	657
ENSG00000293157	997	997	997	997
ENSG00000224097	982	982	982	982
ENSG00000293167	1470	1470	1532	1651
ENSG00000249138	380	380	380	380
ENSG00000293200	751	751	751	751
ENSG00000251441	3685	3685	3685	3685
ENSG00000293208	1148	1148	1148	1148
ENSG00000248840	324	324	324	324
ENSG00000196656	348	348	348	348
ENSG00000293227	284	284	284	284
ENSG00000178636	423	423	423	423
ENSG00000248924	321	321	321	321
ENSG00000236296	578	578	578	578
ENSG00000215127	721	721	721	721
ENSG00000250426	471	471	471	471
ENSG00000243175	869	869	869	869
ENSG00000205794	937	937	937	937
ENSG00000293349	1613	1613	1613	1613
ENSG00000251595	2110	2110	2110	2110
ENSG00000293360	1580	1503	1815	2027
ENSG00000249065	709	709	709	709
ENSG00000293361	752	752	752	752
ENSG00000234124	84	84	84	84
ENSG00000293421	650	671	779	886
ENSG00000224786	469	469	469	469
ENSG00000215367	690	690	690	690
ENSG00000284516	683	683	683	683
ENSG00000293348	1261	1261	1261	1261
ENSG00000293301	460	460	460	460
ENSG00000153147	2858	529	7684	8146
ENSG00000163631	1034	679	2285	3395
ENSG00000184985	2482	762	6152	6289
ENSG00000206113	1466	927	2790	5073
ENSG00000284684	138	138	138	138
ENSG00000109458	2316	710	7864	10002
ENSG00000121210	2231	844	5017	6393
ENSG00000287216	1108	1108	1108	1108
ENSG00000248208	1082	1082	1082	1082
ENSG00000250771	2292	2292	2292	2292
ENSG00000137462	2887	3219	4463	5795
ENSG00000145428	956	585	3203	4144
ENSG00000249309	521	521	521	521
ENSG00000145423	1996	1996	1996	1996
ENSG00000250656	1014	1014	1014	1014
ENSG00000270228	2046	2046	2046	2046
ENSG00000270292	1213	1213	1213	1213
ENSG00000109163	2630	2630	4402	4402
ENSG00000202374	151	151	151	151
ENSG00000232398	683	683	683	683
ENSG00000153802	1036	567	2787	3264
ENSG00000187054	2626	3040	3529	4273
